,frame,id,err,3d_x,3d_y,3d_z,cam1_x,cam1_y,cam2_x,cam2_y,cam1_proj_x,cam1_proj_y,cam2_proj_x,cam2_proj_y,cam1_tl_x,cam1_tl_y,cam1_c_x,cam1_c_y,cam1_w,cam1_h,cam1_theta,cam1_aa_tl_x,cam1_aa_tl_y,cam1_aa_w,cam1_aa_h,cam1_frame,cam2_tl_x,cam2_tl_y,cam2_c_x,cam2_c_y,cam2_w,cam2_h,cam2_theta,cam2_aa_tl_x,cam2_aa_tl_y,cam2_aa_w,cam2_aa_h,cam2_frame
10,10,0,9.336699044437447,24.23697457256977,14.144898511134492,0.4013508319480425,1780.1739501953125,744.6273193359375,1815.0234375,575.791259765625,-1.0,-1.0,-1.0,-1.0,1737.7213,675.8328,1780.1739501953125,744.6273193359375,84.90527,137.58893,0.0,1737.7213,675.8328,84.90527,137.58893,10,1763.4168701171875,553.4740600585938,1815.0234375,575.791259765625,103.2132568359375,44.63433837890625,0.0,1763.4168701171875,553.4740600585938,103.2132568359375,44.63433837890625,10
11,11,0,8.957481228516546,24.231965044998187,14.044859597611579,0.41916474661845654,1779.5595703125,740.1737060546875,1813.880859375,576.5469360351562,-1.0,-1.0,-1.0,-1.0,1737.8383,672.1241,1779.5595703125,740.1737060546875,83.44263,136.09918,0.0,1737.8383,672.1241,83.44263,136.09918,11,1762.032958984375,554.5108642578125,1813.880859375,576.5469360351562,103.69580078125,44.0721435546875,0.0,1762.032958984375,554.5108642578125,103.69580078125,44.0721435546875,11
12,12,0,9.283739960308658,24.18586609199963,13.914009207279495,0.4508556358688338,1777.270751953125,734.453857421875,1810.1767578125,577.9609985351562,-1.0,-1.0,-1.0,-1.0,1735.5947,668.12646,1777.270751953125,734.453857421875,83.35217,132.65479,0.0,1735.5947,668.12646,83.35217,132.65479,12,1759.6407470703125,555.0914916992188,1810.1767578125,577.9609985351562,101.072021484375,45.739013671875,0.0,1759.6407470703125,555.0914916992188,101.072021484375,45.739013671875,12
13,13,0,10.518067964042093,24.137196176653077,13.860701382415147,0.4378321912964846,1775.7197265625,732.1378173828125,1806.818359375,577.4600830078125,-1.0,-1.0,-1.0,-1.0,1733.8394,666.12024,1775.7197265625,732.1378173828125,83.76074,132.03516,0.0,1733.8394,666.12024,83.76074,132.03516,13,1756.776123046875,555.6295776367188,1806.818359375,577.4600830078125,100.0845947265625,43.66107177734375,0.0,1756.776123046875,555.6295776367188,100.0845947265625,43.66107177734375,13
14,14,0,7.021733422580608,24.092071543274525,13.81107174246658,0.430811321861587,1771.967529296875,729.525146484375,1805.9931640625,576.8740234375,-1.0,-1.0,-1.0,-1.0,1731.566,663.48175,1771.967529296875,729.525146484375,80.80286,132.08673,0.0,1731.566,663.48175,80.80286,132.08673,14,1756.2313232421875,555.5903930664062,1805.9931640625,576.8740234375,99.523681640625,42.56732177734375,0.0,1756.2313232421875,555.5903930664062,99.523681640625,42.56732177734375,14
15,15,0,5.414647860911458,24.06844464565083,13.743275773195595,0.4346185659498779,1770.029541015625,726.34375,1805.0052490234375,576.9136352539062,-1.0,-1.0,-1.0,-1.0,1730.3224,659.63635,1770.029541015625,726.34375,79.414185,133.41486,0.0,1730.3224,659.63635,79.414185,133.41486,15,1755.6224365234375,555.580322265625,1805.0052490234375,576.9136352539062,98.765625,42.6666259765625,0.0,1755.6224365234375,555.580322265625,98.765625,42.6666259765625,15
16,16,0,4.467783131686206,24.03908956154575,13.723868711288016,0.4229260988479239,1768.3018798828125,725.3294677734375,1803.963623046875,576.320556640625,-1.0,-1.0,-1.0,-1.0,1728.1244,657.73975,1768.3018798828125,725.3294677734375,80.35498,135.17938,0.0,1728.1244,657.73975,80.35498,135.17938,16,1753.022705078125,555.986083984375,1803.963623046875,576.320556640625,101.8819580078125,40.66888427734375,0.0,1753.022705078125,555.986083984375,101.8819580078125,40.66888427734375,16
17,17,0,8.78825526373954,23.970200637065318,13.66384232589866,0.4186116440454589,1767.260498046875,723.0496826171875,1798.10546875,576.4307861328125,-1.0,-1.0,-1.0,-1.0,1727.6112,655.4094,1767.260498046875,723.0496826171875,79.298706,135.28046,0.0,1727.6112,655.4094,79.298706,135.28046,17,1750.10986328125,555.1226806640625,1798.10546875,576.4307861328125,95.9910888671875,42.61614990234375,0.0,1750.10986328125,555.1226806640625,95.9910888671875,42.61614990234375,17
18,18,0,6.66026367687758,23.92978884858794,13.625135471118856,0.4519668285130316,1764.0731201171875,721.21826171875,1796.8800048828125,577.7427978515625,-1.0,-1.0,-1.0,-1.0,1726.2632,652.61194,1764.0731201171875,721.21826171875,75.61987,137.2127,0.0,1726.2632,652.61194,75.61987,137.2127,18,1749.0806884765625,556.5997924804688,1796.8800048828125,577.7427978515625,95.5986328125,42.28607177734375,0.0,1749.0806884765625,556.5997924804688,95.5986328125,42.28607177734375,18
19,19,0,4.7233088583378,23.903412340888558,13.585915823121383,0.47634073266988947,1761.697998046875,719.359130859375,1796.20751953125,578.6731567382812,-1.0,-1.0,-1.0,-1.0,1725.1879,649.9522,1761.697998046875,719.359130859375,73.02026,138.81378,0.0,1725.1879,649.9522,73.02026,138.81378,19,1746.99951171875,556.9874877929688,1796.20751953125,578.6731567382812,98.4158935546875,43.371337890625,0.0,1746.99951171875,556.9874877929688,98.4158935546875,43.371337890625,19
20,20,0,9.115144923298722,23.81228008066426,13.523516607663245,0.4884591454204611,1759.550537109375,717.03173828125,1789.2861328125,579.5010986328125,-1.0,-1.0,-1.0,-1.0,1724.7355,647.6188,1759.550537109375,717.03173828125,69.63025,138.82593,0.0,1724.7355,647.6188,69.63025,138.82593,20,1744.690185546875,558.57470703125,1789.2861328125,579.5010986328125,89.1920166015625,41.85284423828125,0.0,1744.690185546875,558.57470703125,89.1920166015625,41.85284423828125,20
21,21,0,8.348279594606684,23.80739084765184,13.498339081766645,0.4914513016861798,1758.9140625,715.8465576171875,1789.1875,579.5732421875,-1.0,-1.0,-1.0,-1.0,1723.6389,645.2243,1758.9140625,715.8465576171875,70.55029,141.24457,0.0,1723.6389,645.2243,70.55029,141.24457,21,1743.328369140625,558.6834106445312,1789.1875,579.5732421875,91.7181396484375,41.77972412109375,0.0,1743.328369140625,558.6834106445312,91.7181396484375,41.77972412109375,21
22,22,0,5.272544107814928,23.7668722041416,13.447483002912021,0.4794503322208783,1755.613525390625,713.2222290039062,1788.3953857421875,578.8142700195312,-1.0,-1.0,-1.0,-1.0,1722.5037,643.3387,1755.613525390625,713.2222290039062,66.219604,139.76709,0.0,1722.5037,643.3387,66.219604,139.76709,22,1743.3465576171875,557.5160522460938,1788.3953857421875,578.8142700195312,90.09765625,42.596435546875,0.0,1743.3465576171875,557.5160522460938,90.09765625,42.596435546875,22
23,23,0,6.066082073421661,23.737050679712645,13.39843717847869,0.5081072348588463,1754.390625,711.22216796875,1786.1318359375,580.119873046875,-1.0,-1.0,-1.0,-1.0,1722.2668,641.4914,1754.390625,711.22216796875,64.24744,139.46149,0.0,1722.2668,641.4914,64.24744,139.46149,23,1742.2208251953125,558.3885498046875,1786.1318359375,580.119873046875,87.8218994140625,43.462646484375,0.0,1742.2208251953125,558.3885498046875,87.8218994140625,43.462646484375,23
24,24,0,5.083166153827918,23.704169538315035,13.346020181101409,0.5329077853866742,1752.183837890625,708.88525390625,1784.584716796875,581.1285400390625,-1.0,-1.0,-1.0,-1.0,1721.312,640.0772,1752.183837890625,708.88525390625,61.743652,137.61603,0.0,1721.312,640.0772,61.743652,137.61603,24,1739.956787109375,559.4243774414062,1784.584716796875,581.1285400390625,89.2557373046875,43.40826416015625,0.0,1739.956787109375,559.4243774414062,89.2557373046875,43.40826416015625,24
25,25,0,8.531934526168127,23.659550744169927,13.312191357460136,0.5228805961787084,1751.902587890625,707.663818359375,1780.570556640625,580.9148559570312,-1.0,-1.0,-1.0,-1.0,1720.6471,638.0008,1751.902587890625,707.663818359375,62.51111,139.32611,0.0,1720.6471,638.0008,62.51111,139.32611,25,1738.74755859375,559.2600708007812,1780.570556640625,580.9148559570312,83.64599609375,43.3095703125,0.0,1738.74755859375,559.2600708007812,83.64599609375,43.3095703125,25
26,26,0,7.601342024124627,23.64269059923228,13.258473243592695,0.5243727924397944,1750.63623046875,705.19091796875,1779.7479248046875,580.90283203125,-1.0,-1.0,-1.0,-1.0,1720.3138,635.3979,1750.63623046875,705.19091796875,60.644653,139.58612,0.0,1720.3138,635.3979,60.644653,139.58612,26,1736.9705810546875,559.2904052734375,1779.7479248046875,580.90283203125,85.5546875,43.22491455078125,0.0,1736.9705810546875,559.2904052734375,85.5546875,43.22491455078125,26
27,27,0,8.550719195155642,23.626026928612056,13.159830116136384,0.5241104772951137,1750.30029296875,700.9014892578125,1777.5789794921875,580.9341430664062,-1.0,-1.0,-1.0,-1.0,1720.9355,633.01263,1750.30029296875,700.9014892578125,58.729614,135.77777,0.0,1720.9355,633.01263,58.729614,135.77777,27,1735.4967041015625,558.9406127929688,1777.5789794921875,580.9341430664062,84.16455078125,43.987060546875,0.0,1735.4967041015625,558.9406127929688,84.16455078125,43.987060546875,27
28,28,0,9.867681720441531,23.634026030308952,13.041567862490226,0.5097970416354505,1751.3751220703125,695.7288818359375,1776.169189453125,580.3761596679688,-1.0,-1.0,-1.0,-1.0,1722.8512,630.422,1751.3751220703125,695.7288818359375,57.04785,130.61383,0.0,1722.8512,630.422,57.04785,130.61383,28,1740.0062255859375,558.1111450195312,1776.169189453125,580.3761596679688,72.3258056640625,44.530029296875,0.0,1740.0062255859375,558.1111450195312,72.3258056640625,44.530029296875,28
29,29,0,4.9751511509243755,23.696778620442565,12.85210731840543,0.5379832717432961,1751.520263671875,687.0156860351562,1779.48974609375,581.2379150390625,-1.0,-1.0,-1.0,-1.0,1722.3094,626.7006,1751.520263671875,687.0156860351562,58.421753,120.63013,0.0,1722.3094,626.7006,58.421753,120.63013,29,1743.4659423828125,557.6089477539062,1779.48974609375,581.2379150390625,72.0474853515625,47.2579345703125,0.0,1743.4659423828125,557.6089477539062,72.0474853515625,47.2579345703125,29
30,30,0,3.3258428147297177,23.714809175458328,12.729930551730195,0.5211062237281365,1751.598876953125,681.3828125,1779.947998046875,580.37109375,-1.0,-1.0,-1.0,-1.0,1721.8597,622.32837,1751.598876953125,681.3828125,59.47827,118.10895,0.0,1721.8597,622.32837,59.47827,118.10895,30,1740.4088134765625,555.078125,1779.947998046875,580.37109375,79.0784912109375,50.58587646484375,0.0,1740.4088134765625,555.078125,79.0784912109375,50.58587646484375,30
31,31,0,9.1006994599839,23.6118831561918,12.662954060421225,0.46040811448754015,1750.1917724609375,678.65673828125,1772.027099609375,578.109130859375,-1.0,-1.0,-1.0,-1.0,1720.723,618.72284,1750.1917724609375,678.65673828125,58.9375,119.86786,0.0,1720.723,618.72284,58.9375,119.86786,31,1740.2569580078125,553.9046630859375,1772.027099609375,578.109130859375,63.540283203125,48.408935546875,0.0,1740.2569580078125,553.9046630859375,63.540283203125,48.408935546875,31
32,32,0,7.360953632651164,23.551960960497542,12.531955900767622,0.4130107054050072,1746.884521484375,672.4486083984375,1769.075927734375,575.9202880859375,-1.0,-1.0,-1.0,-1.0,1716.417,614.2752,1746.884521484375,672.4486083984375,60.93506,116.34686,0.0,1716.417,614.2752,60.93506,116.34686,32,1740.6444091796875,555.2715454101562,1769.075927734375,575.9202880859375,56.8629150390625,41.29742431640625,0.0,1740.6444091796875,555.2715454101562,56.8629150390625,41.29742431640625,32
33,33,0,11.02281578719127,23.50465827807492,12.395868078455441,0.4194596742226284,1746.4356689453125,666.7784423828125,1763.93212890625,576.4232788085938,-1.0,-1.0,-1.0,-1.0,1713.3983,607.0464,1746.4356689453125,666.7784423828125,66.07471,119.46417,0.0,1713.3983,607.0464,66.07471,119.46417,33,1740.0936279296875,555.9732666015625,1763.93212890625,576.4232788085938,47.6768798828125,40.9000244140625,0.0,1740.0936279296875,555.9732666015625,47.6768798828125,40.9000244140625,33
34,34,0,9.06257811950351,23.509498821019697,12.26358810330349,0.3539991141997144,1746.114501953125,660.4176025390625,1763.9788818359375,573.4682006835938,-1.0,-1.0,-1.0,-1.0,1709.0736,599.292,1746.114501953125,660.4176025390625,74.08191,122.25128,0.0,1709.0736,599.292,74.08191,122.25128,34,1737.5172119140625,553.8091430664062,1763.9788818359375,573.4682006835938,52.92333984375,39.318115234375,0.0,1737.5172119140625,553.8091430664062,52.92333984375,39.318115234375,34
35,35,0,8.273382099084394,23.521233597423915,12.099473102018734,0.4043378256774976,1745.802978515625,653.3440551757812,1763.2918701171875,575.5647583007812,-1.0,-1.0,-1.0,-1.0,1704.3036,592.33264,1745.802978515625,653.3440551757812,82.99866,122.02283,0.0,1704.3036,592.33264,82.99866,122.02283,35,1734.466552734375,556.2681884765625,1763.2918701171875,575.5647583007812,57.650634765625,38.5931396484375,0.0,1734.466552734375,556.2681884765625,57.650634765625,38.5931396484375,35
36,36,0,9.301662544213183,23.547209945717356,11.95250126284483,0.4288966700873559,1747.25439453125,647.0830078125,1762.542724609375,576.6693115234375,-1.0,-1.0,-1.0,-1.0,1702.015,586.6407,1747.25439453125,647.0830078125,90.47888,120.88464,0.0,1702.015,586.6407,90.47888,120.88464,36,1729.1395263671875,556.9957275390625,1762.542724609375,576.6693115234375,66.8065185546875,39.34722900390625,0.0,1729.1395263671875,556.9957275390625,66.8065185546875,39.34722900390625,36
37,37,0,11.848600442300242,23.617208573246288,11.868797177953795,0.40272625424495745,1751.8944091796875,643.5029296875,1763.623046875,575.7222900390625,-1.0,-1.0,-1.0,-1.0,1704.4323,582.27704,1751.8944091796875,643.5029296875,94.92432,122.45172,0.0,1704.4323,582.27704,94.92432,122.45172,37,1727.3426513671875,555.7597045898438,1763.623046875,575.7222900390625,72.5606689453125,39.92510986328125,0.0,1727.3426513671875,555.7597045898438,72.5606689453125,39.92510986328125,37
38,38,0,12.885028329422479,23.769743442485783,11.758744788627425,0.3410935891169441,1759.822265625,638.451416015625,1768.821533203125,573.1834716796875,-1.0,-1.0,-1.0,-1.0,1715.517,577.7793,1759.822265625,638.451416015625,88.61072,121.34418,0.0,1715.517,577.7793,88.61072,121.34418,38,1732.8125,555.9066162109375,1768.821533203125,573.1834716796875,72.0179443359375,34.55377197265625,0.0,1732.8125,555.9066162109375,72.0179443359375,34.55377197265625,38
39,39,0,15.521980950026759,23.898283313243283,11.662231915560774,0.32126129639338097,1767.1473388671875,634.362548828125,1772.248779296875,572.5383911132812,-1.0,-1.0,-1.0,-1.0,1724.751,575.45654,1767.1473388671875,634.362548828125,84.792725,117.81207,0.0,1724.751,575.45654,84.792725,117.81207,39,1737.694580078125,554.9376831054688,1772.248779296875,572.5383911132812,69.1085205078125,35.201416015625,0.0,1737.694580078125,554.9376831054688,69.1085205078125,35.201416015625,39
40,40,0,11.606756641895938,23.996699677490046,11.524935662736286,0.3374059202332981,1769.488525390625,628.056884765625,1777.0865478515625,572.9606323242188,-1.0,-1.0,-1.0,-1.0,1726.4288,570.61707,1769.488525390625,628.056884765625,86.11951,114.8797,0.0,1726.4288,570.61707,86.11951,114.8797,40,1742.8089599609375,555.9075317382812,1777.0865478515625,572.9606323242188,68.55517578125,34.106201171875,0.0,1742.8089599609375,555.9075317382812,68.55517578125,34.106201171875,40
41,41,0,11.053066208781459,24.055443640353488,11.40434898706351,0.3451695235600488,1771.775634765625,622.744873046875,1778.744140625,573.2531127929688,-1.0,-1.0,-1.0,-1.0,1727.8027,565.0378,1771.775634765625,622.744873046875,87.94592,115.41412,0.0,1727.8027,565.0378,87.94592,115.41412,41,1743.5596923828125,556.0660400390625,1778.744140625,573.2531127929688,70.3687744140625,34.3741455078125,0.0,1743.5596923828125,556.0660400390625,70.3687744140625,34.3741455078125,41
42,42,0,10.003400066582,24.096591673737848,11.295597807408779,0.3502642308026726,1773.032470703125,617.8912353515625,1779.992919921875,573.3958740234375,-1.0,-1.0,-1.0,-1.0,1726.7098,560.56836,1773.032470703125,617.8912353515625,92.64514,114.64581,0.0,1726.7098,560.56836,92.64514,114.64581,42,1743.3037109375,555.6580200195312,1779.992919921875,573.3958740234375,73.37841796875,35.47564697265625,0.0,1743.3037109375,555.6580200195312,73.37841796875,35.47564697265625,42
43,43,0,11.602132385838152,24.141487745289673,11.167774184301198,0.40312941025515947,1775.39599609375,612.7391357421875,1779.8690185546875,575.7243041992188,-1.0,-1.0,-1.0,-1.0,1726.7341,555.5871,1775.39599609375,612.7391357421875,97.32361,114.304016,0.0,1726.7341,555.5871,97.32361,114.304016,43,1743.074462890625,557.862548828125,1779.8690185546875,575.7243041992188,73.589111328125,35.7235107421875,0.0,1743.074462890625,557.862548828125,73.589111328125,35.7235107421875,43
44,44,0,11.16312737393854,24.172940882148062,11.084737260487778,0.3964644978766433,1776.62255859375,609.0114135742188,1780.66064453125,575.4110717773438,-1.0,-1.0,-1.0,-1.0,1724.7694,553.0424,1776.62255859375,609.0114135742188,103.70642,111.93799,0.0,1724.7694,553.0424,103.70642,111.93799,44,1742.37158203125,556.7042236328125,1780.66064453125,575.4110717773438,76.578125,37.4136962890625,0.0,1742.37158203125,556.7042236328125,76.578125,37.4136962890625,44
45,45,0,11.739182140121805,24.219622578949433,10.95469480176124,0.40742212258031485,1778.887939453125,603.4251708984375,1781.14501953125,575.903076171875,-1.0,-1.0,-1.0,-1.0,1727.2677,547.13184,1778.887939453125,603.4251708984375,103.24048,112.58667,0.0,1727.2677,547.13184,103.24048,112.58667,45,1741.550537109375,556.6825561523438,1781.14501953125,575.903076171875,79.1888427734375,38.4410400390625,0.0,1741.550537109375,556.6825561523438,79.1888427734375,38.4410400390625,45
46,46,0,8.407352567098162,24.27932953963648,10.895437984388355,0.41789295008609817,1779.811767578125,600.5908203125,1784.7218017578125,576.1126098632812,-1.0,-1.0,-1.0,-1.0,1725.6437,543.882,1779.811767578125,600.5908203125,108.33618,113.41754,0.0,1725.6437,543.882,108.33618,113.41754,46,1744.398193359375,557.1920166015625,1784.7218017578125,576.1126098632812,80.647216796875,37.8411865234375,0.0,1744.398193359375,557.1920166015625,80.647216796875,37.8411865234375,46
47,47,0,8.703111768924362,24.316421987985056,10.811882485866077,0.43205205036006905,1781.4913330078125,597.0476684570312,1785.352783203125,576.7183837890625,-1.0,-1.0,-1.0,-1.0,1726.8889,539.8602,1781.4913330078125,597.0476684570312,109.204834,114.37488,0.0,1726.8889,539.8602,109.204834,114.37488,47,1745.3543701171875,558.172607421875,1785.352783203125,576.7183837890625,79.9969482421875,37.09161376953125,0.0,1745.3543701171875,558.172607421875,79.9969482421875,37.09161376953125,47
48,48,0,10.946046890336916,24.39832172080636,10.692867022527604,0.42594247575165434,1786.3486328125,592.0158081054688,1786.647216796875,576.615234375,-1.0,-1.0,-1.0,-1.0,1731.9625,537.52795,1786.3486328125,592.0158081054688,108.77234,108.97571,0.0,1731.9625,537.52795,108.77234,108.97571,48,1745.96484375,558.0343627929688,1786.647216796875,576.615234375,81.36474609375,37.16180419921875,0.0,1745.96484375,558.0343627929688,81.36474609375,37.16180419921875,48
49,49,0,10.014332164585038,24.455913106068035,10.602483393343569,0.4203194337647581,1788.500732421875,587.939697265625,1788.694580078125,576.3143920898438,-1.0,-1.0,-1.0,-1.0,1734.1625,532.5845,1788.500732421875,587.939697265625,108.67639,110.71051,0.0,1734.1625,532.5845,108.67639,110.71051,49,1747.6221923828125,558.097412109375,1788.694580078125,576.3143920898438,82.144775390625,36.4339599609375,0.0,1747.6221923828125,558.097412109375,82.144775390625,36.4339599609375,49
50,50,0,8.622642395817287,24.55957508489729,10.541357686580021,0.4304324841783726,1792.404296875,585.22119140625,1793.157470703125,576.642333984375,-1.0,-1.0,-1.0,-1.0,1739.0111,530.2921,1792.404296875,585.22119140625,106.7865,109.858215,0.0,1739.0111,530.2921,106.7865,109.858215,50,1752.27490234375,558.4020385742188,1793.157470703125,576.642333984375,81.7652587890625,36.4805908203125,0.0,1752.27490234375,558.4020385742188,81.7652587890625,36.4805908203125,50
51,51,0,7.153220771519981,24.59694357430726,10.463860093072824,0.4385475798971834,1793.2490234375,581.74609375,1794.6934814453125,576.8714599609375,-1.0,-1.0,-1.0,-1.0,1740.4303,525.4559,1793.2490234375,581.74609375,105.63745,112.580505,0.0,1740.4303,525.4559,105.63745,112.580505,51,1753.9149169921875,558.435791015625,1794.6934814453125,576.8714599609375,81.55712890625,36.87127685546875,0.0,1753.9149169921875,558.435791015625,81.55712890625,36.87127685546875,51
52,52,0,7.021004744179883,24.62725710353449,10.373640529714443,0.4513999297813859,1794.400146484375,577.8736572265625,1795.159912109375,577.3857421875,-1.0,-1.0,-1.0,-1.0,1743.7844,520.1118,1794.400146484375,577.8736572265625,101.23157,115.52362,0.0,1743.7844,520.1118,101.23157,115.52362,52,1754.921142578125,559.0369873046875,1795.159912109375,577.3857421875,80.4776611328125,36.69744873046875,0.0,1754.921142578125,559.0369873046875,80.4776611328125,36.69744873046875,52
53,53,0,4.643292813518858,24.637847559978454,10.242902634092449,0.4158262452920435,1793.899658203125,571.6766357421875,1795.560302734375,575.741943359375,-1.0,-1.0,-1.0,-1.0,1746.574,513.26874,1793.899658203125,571.6766357421875,94.65137,116.81586,0.0,1746.574,513.26874,94.65137,116.81586,53,1759.3619384765625,557.0753784179688,1795.560302734375,575.741943359375,72.3966064453125,37.33306884765625,0.0,1759.3619384765625,557.0753784179688,72.3966064453125,37.33306884765625,53
54,54,0,3.661934845570623,24.67564671385713,10.075414692993956,0.4466660856200997,1794.7552490234375,564.4749145507812,1795.9874267578125,576.929443359375,-1.0,-1.0,-1.0,-1.0,1750.293,508.91238,1794.7552490234375,564.4749145507812,88.92456,111.12503,0.0,1750.293,508.91238,88.92456,111.12503,54,1759.9794921875,556.3505249023438,1795.9874267578125,576.929443359375,72.015869140625,41.15789794921875,0.0,1759.9794921875,556.3505249023438,72.015869140625,41.15789794921875,54
55,55,0,4.970287384997834,24.729887900060035,9.977181245018686,0.5075488527407802,1797.3062744140625,560.7516479492188,1796.6142578125,579.5054931640625,-1.0,-1.0,-1.0,-1.0,1753.3195,505.16226,1797.3062744140625,560.7516479492188,87.97363,111.1788,0.0,1753.3195,505.16226,87.97363,111.1788,55,1761.353515625,557.96484375,1796.6142578125,579.5054931640625,70.521484375,43.08123779296875,0.0,1761.353515625,557.96484375,70.521484375,43.08123779296875,55
