,frame,id,err,3d_x,3d_y,3d_z,cam1_x,cam1_y,cam2_x,cam2_y,cam1_proj_x,cam1_proj_y,cam2_proj_x,cam2_proj_y,cam1_tl_x,cam1_tl_y,cam1_c_x,cam1_c_y,cam1_w,cam1_h,cam1_theta,cam1_aa_tl_x,cam1_aa_tl_y,cam1_aa_w,cam1_aa_h,cam1_frame,cam2_tl_x,cam2_tl_y,cam2_c_x,cam2_c_y,cam2_w,cam2_h,cam2_theta,cam2_aa_tl_x,cam2_aa_tl_y,cam2_aa_w,cam2_aa_h,cam2_frame
10,20,2,50.259644934259796,6.420084234576315,28.102852045483562,4.8614722821100695,974.11767578125,1328.082275390625,906.7994384765625,868.0104370117188,-1.0,-1.0,-1.0,-1.0,924.4229736328125,1291.6396484375,974.11767578125,1328.082275390625,99.38946533203125,72.8853759765625,0.0,924.4229736328125,1291.6396484375,99.38946533203125,72.8853759765625,20,886.4113159179688,833.6939086914062,906.7994384765625,868.0104370117188,40.7762451171875,68.633056640625,0.0,886.4113159179688,833.6939086914062,40.7762451171875,68.633056640625,20
11,21,2,48.94249827721707,6.3958287105679545,28.033675239685387,4.850566216538884,973.589599609375,1325.15087890625,905.4027099609375,866.56591796875,-1.0,-1.0,-1.0,-1.0,922.1226196289062,1288.6619873046875,973.589599609375,1325.15087890625,102.93389892578125,72.9776611328125,0.0,922.1226196289062,1288.6619873046875,102.93389892578125,72.9776611328125,21,888.7025146484375,833.830078125,905.4027099609375,866.56591796875,33.40045166015625,65.47174072265625,0.0,888.7025146484375,833.830078125,33.40045166015625,65.47174072265625,21
12,22,2,56.8148090816581,6.323933444810569,27.908533974961347,4.817674546317225,967.3596801757812,1320.7158203125,907.1065063476562,864.4299926757812,-1.0,-1.0,-1.0,-1.0,915.893310546875,1282.6126708984375,967.3596801757812,1320.7158203125,102.9327392578125,76.206298828125,0.0,915.893310546875,1282.6126708984375,102.9327392578125,76.206298828125,22,890.77685546875,832.2415771484375,907.1065063476562,864.4299926757812,32.6593017578125,64.3768310546875,0.0,890.77685546875,832.2415771484375,32.6593017578125,64.3768310546875,22
13,23,2,64.65864257881444,6.222995471619644,27.76898893869484,4.80559475878813,960.1123046875,1315.4715576171875,907.2109375,863.5047607421875,-1.0,-1.0,-1.0,-1.0,909.7166137695312,1272.460205078125,960.1123046875,1315.4715576171875,100.79132080078125,86.022705078125,0.0,909.7166137695312,1272.460205078125,100.79132080078125,86.022705078125,23,890.5732421875,834.0848388671875,907.2109375,863.5047607421875,33.275390625,58.83978271484375,0.0,890.5732421875,834.0848388671875,33.275390625,58.83978271484375,23
14,24,2,73.74309234960783,6.148284563824431,27.653477841141132,4.724752887529522,952.817138671875,1311.94775390625,909.1627807617188,858.7767333984375,-1.0,-1.0,-1.0,-1.0,908.264404296875,1263.012939453125,952.817138671875,1311.94775390625,89.10552978515625,97.8697509765625,0.0,908.264404296875,1263.012939453125,89.10552978515625,97.8697509765625,24,894.5958862304688,834.7800903320312,909.1627807617188,858.7767333984375,29.1337890625,47.99334716796875,0.0,894.5958862304688,834.7800903320312,29.1337890625,47.99334716796875,24
15,25,2,75.00858656479384,6.189242381315372,27.81774710340362,4.67293939371423,953.44677734375,1319.474853515625,910.0247192382812,857.1685180664062,-1.0,-1.0,-1.0,-1.0,904.5881958007812,1277.9117431640625,953.44677734375,1319.474853515625,97.7171630859375,83.1260986328125,0.0,904.5881958007812,1277.9117431640625,97.7171630859375,83.1260986328125,25,895.7799072265625,831.0946655273438,910.0247192382812,857.1685180664062,28.4896240234375,52.147705078125,0.0,895.7799072265625,831.0946655273438,28.4896240234375,52.147705078125,25
16,26,2,86.85147076966248,6.104008789425746,27.92534502597883,4.623539517141099,944.7520751953125,1325.341064453125,909.8203125,856.7115478515625,-1.0,-1.0,-1.0,-1.0,899.1260986328125,1291.32958984375,944.7520751953125,1325.341064453125,91.25189208984375,68.0230712890625,0.0,899.1260986328125,1291.32958984375,91.25189208984375,68.0230712890625,26,896.2506103515625,830.5425415039062,909.8203125,856.7115478515625,27.139404296875,52.3380126953125,0.0,896.2506103515625,830.5425415039062,27.139404296875,52.3380126953125,26
17,27,2,88.67047986868658,6.08373552003632,27.905862198637067,4.638431935519462,943.3417358398438,1324.504150390625,909.9169921875,857.7177734375,-1.0,-1.0,-1.0,-1.0,896.8592529296875,1289.976318359375,943.3417358398438,1324.504150390625,92.9649658203125,69.0557861328125,0.0,896.8592529296875,1289.976318359375,92.9649658203125,69.0557861328125,27,896.40283203125,829.6072387695312,909.9169921875,857.7177734375,27.02838134765625,56.2210693359375,0.0,896.40283203125,829.6072387695312,27.02838134765625,56.2210693359375,27
18,28,2,91.73147387796065,6.027340268599815,27.842957242107786,4.674643931509193,940.1634521484375,1321.7169189453125,909.126708984375,859.8555908203125,-1.0,-1.0,-1.0,-1.0,892.8807373046875,1284.4708251953125,940.1634521484375,1321.7169189453125,94.5654296875,74.4921875,0.0,892.8807373046875,1284.4708251953125,94.5654296875,74.4921875,28,894.0840454101562,834.21044921875,909.126708984375,859.8555908203125,30.0853271484375,51.29022216796875,0.0,894.0840454101562,834.21044921875,30.0853271484375,51.29022216796875,28
19,29,2,95.70772106944872,5.948655839803213,27.720224496019036,4.731683218580316,935.925048828125,1316.273193359375,908.3907470703125,862.87939453125,-1.0,-1.0,-1.0,-1.0,890.1652221679688,1275.20263671875,935.925048828125,1316.273193359375,91.51971435546875,82.1412353515625,0.0,890.1652221679688,1275.20263671875,91.51971435546875,82.1412353515625,29,892.0670776367188,837.7960205078125,908.3907470703125,862.87939453125,32.64727783203125,50.166748046875,0.0,892.0670776367188,837.7960205078125,32.64727783203125,50.166748046875,29
20,30,2,96.49958298708924,5.967847583732826,27.853549356310147,4.671866890395009,935.7926025390625,1322.533935546875,907.9498291015625,860.4876098632812,-1.0,-1.0,-1.0,-1.0,893.5798950195312,1289.2562255859375,935.7926025390625,1322.533935546875,84.42547607421875,66.555419921875,0.0,893.5798950195312,1289.2562255859375,84.42547607421875,66.555419921875,30,890.7553100585938,834.1531982421875,907.9498291015625,860.4876098632812,34.38897705078125,52.6688232421875,0.0,890.7553100585938,834.1531982421875,34.38897705078125,52.6688232421875,30
21,31,2,100.94886199710803,5.933013915339355,27.817758361963744,4.703954093679004,932.9085693359375,1321.0323486328125,908.953125,862.773681640625,-1.0,-1.0,-1.0,-1.0,890.4285888671875,1287.52490234375,932.9085693359375,1321.0323486328125,84.96002197265625,67.014892578125,0.0,890.4285888671875,1287.52490234375,84.96002197265625,67.014892578125,31,894.1643676757812,837.45166015625,908.953125,862.773681640625,29.57757568359375,50.64404296875,0.0,894.1643676757812,837.45166015625,29.57757568359375,50.64404296875,31
22,32,2,112.43614694283526,5.819337841214432,27.75802372353281,4.6338149483168944,923.0506591796875,1319.9521484375,909.0201416015625,859.691650390625,-1.0,-1.0,-1.0,-1.0,889.191162109375,1281.65771484375,923.0506591796875,1319.9521484375,67.71893310546875,76.5889892578125,0.0,889.191162109375,1281.65771484375,67.71893310546875,76.5889892578125,32,893.3543701171875,830.898193359375,909.0201416015625,859.691650390625,31.33160400390625,57.58697509765625,0.0,893.3543701171875,830.898193359375,31.33160400390625,57.58697509765625,32
23,33,2,117.42445419709591,5.7479139050695025,27.658153346693936,4.636132592154691,918.182373046875,1316.0430908203125,908.83642578125,859.757080078125,-1.0,-1.0,-1.0,-1.0,884.7660522460938,1274.10205078125,918.182373046875,1316.0430908203125,66.83270263671875,83.882080078125,0.0,884.7660522460938,1274.10205078125,66.83270263671875,83.882080078125,33,893.1091918945312,829.8582763671875,908.83642578125,859.757080078125,31.45440673828125,59.79754638671875,0.0,893.1091918945312,829.8582763671875,31.45440673828125,59.79754638671875,33
24,34,2,48.10292878944968,3.2453726394848132,8.268131729751502,7.871110121147618,941.0843505859375,537.458984375,908.5931396484375,863.05126953125,-1.0,-1.0,-1.0,-1.0,887.1661987304688,497.96893310546875,941.0843505859375,537.458984375,107.83624267578125,78.9801025390625,0.0,887.1661987304688,497.96893310546875,107.83624267578125,78.9801025390625,34,893.3326416015625,837.1232299804688,908.5931396484375,863.05126953125,30.52099609375,51.8560791015625,0.0,893.3326416015625,837.1232299804688,30.52099609375,51.8560791015625,34
25,35,2,117.86948177941422,5.750574397683417,27.65136721365406,4.740901859606457,919.0958251953125,1314.829345703125,909.7361450195312,866.111572265625,-1.0,-1.0,-1.0,-1.0,875.781494140625,1271.5440673828125,919.0958251953125,1314.829345703125,86.62860107421875,86.5704345703125,0.0,875.781494140625,1271.5440673828125,86.62860107421875,86.5704345703125,35,893.8750610351562,840.7777099609375,909.7361450195312,866.111572265625,31.72216796875,50.667724609375,0.0,893.8750610351562,840.7777099609375,31.72216796875,50.667724609375,35
26,36,2,114.36076002939038,5.786267715371774,27.634128063380544,4.741900828182528,921.975341796875,1313.8399658203125,910.2176513671875,865.483154296875,-1.0,-1.0,-1.0,-1.0,875.4286499023438,1270.266845703125,921.975341796875,1313.8399658203125,93.0933837890625,87.146240234375,0.0,875.4286499023438,1270.266845703125,93.0933837890625,87.146240234375,36,895.307373046875,839.3169555664062,910.2176513671875,865.483154296875,29.82049560546875,52.33233642578125,0.0,895.307373046875,839.3169555664062,29.82049560546875,52.33233642578125,36
27,37,2,116.86349470983171,5.815248743643431,27.6269165007791,4.716449800159975,921.9450073242188,1313.9189453125,913.5311279296875,864.1801147460938,-1.0,-1.0,-1.0,-1.0,871.8190307617188,1270.658935546875,921.9450073242188,1313.9189453125,100.251953125,86.5198974609375,0.0,871.8190307617188,1270.658935546875,100.251953125,86.5198974609375,37,898.7225341796875,838.6343994140625,913.5311279296875,864.1801147460938,29.61712646484375,51.0914306640625,0.0,898.7225341796875,838.6343994140625,29.61712646484375,51.0914306640625,37
28,38,2,2.3828920441884858,2.494473135619662,7.140643660463656,7.989247964053115,890.85009765625,500.31549072265625,913.86376953125,865.3026123046875,-1.0,-1.0,-1.0,-1.0,870.3534545898438,433.9412536621094,890.85009765625,500.31549072265625,40.9932861328125,132.74850463867188,0.0,870.3534545898438,433.9412536621094,40.9932861328125,132.74850463867188,38,899.0310668945312,839.6381225585938,913.86376953125,865.3026123046875,29.6654052734375,51.3289794921875,0.0,899.0310668945312,839.6381225585938,29.6654052734375,51.3289794921875,38
29,39,2,1.3047001079367992,2.478133064063097,6.995581442360653,7.996359776020208,890.992431640625,495.01055908203125,913.8751220703125,864.676513671875,-1.0,-1.0,-1.0,-1.0,869.6795043945312,428.9188537597656,890.992431640625,495.01055908203125,42.6258544921875,132.18338012695312,0.0,869.6795043945312,428.9188537597656,42.6258544921875,132.18338012695312,39,899.1046142578125,838.0509643554688,913.8751220703125,864.676513671875,29.54095458984375,53.2510986328125,0.0,899.1046142578125,838.0509643554688,29.54095458984375,53.2510986328125,39
30,40,2,0.3711198127983042,2.4786101763757067,6.89361596353749,8.027407267223909,892.23583984375,491.41546630859375,913.918701171875,865.1224975585938,-1.0,-1.0,-1.0,-1.0,869.5811767578125,428.49774169921875,892.23583984375,491.41546630859375,45.309326171875,125.83544921875,0.0,869.5811767578125,428.49774169921875,45.309326171875,125.83544921875,40,899.1647338867188,839.879150390625,913.918701171875,865.1224975585938,29.5079345703125,50.4866943359375,0.0,899.1647338867188,839.879150390625,29.5079345703125,50.4866943359375,40
31,41,2,3.9039005611659032,2.400095073769789,6.736243472745974,8.107688796399245,891.96630859375,486.05035400390625,910.48583984375,866.9735107421875,-1.0,-1.0,-1.0,-1.0,867.2269287109375,424.0466003417969,891.96630859375,486.05035400390625,49.47869873046875,124.00747680664062,0.0,867.2269287109375,424.0466003417969,49.47869873046875,124.00747680664062,41,895.0669555664062,841.8954467773438,910.48583984375,866.9735107421875,30.83770751953125,50.1561279296875,0.0,895.0669555664062,841.8954467773438,30.83770751953125,50.1561279296875,41
32,42,2,109.85133469964795,5.8371764520987774,27.698498198793708,4.774558154123883,926.1365356445312,1315.955810546875,910.0103759765625,867.3472900390625,-1.0,-1.0,-1.0,-1.0,867.4462890625,1276.435791015625,926.1365356445312,1315.955810546875,117.3804931640625,79.0400390625,0.0,867.4462890625,1276.435791015625,117.3804931640625,79.0400390625,42,894.0297241210938,841.5029296875,910.0103759765625,867.3472900390625,31.96136474609375,51.688720703125,0.0,894.0297241210938,841.5029296875,31.96136474609375,51.688720703125,42
33,43,2,112.15159665415392,5.87407577589948,27.69168414549673,4.775089405874585,926.7554321289062,1315.802490234375,913.8009643554688,867.5809326171875,-1.0,-1.0,-1.0,-1.0,867.3662109375,1277.0562744140625,926.7554321289062,1315.802490234375,118.7784423828125,77.4925537109375,0.0,867.3662109375,1277.0562744140625,118.7784423828125,77.4925537109375,43,898.4056396484375,843.55810546875,913.8009643554688,867.5809326171875,30.7906494140625,48.045654296875,0.0,898.4056396484375,843.55810546875,30.7906494140625,48.045654296875,43
34,44,2,112.14163952303508,5.878200230723454,27.681044206065046,4.7906611571062285,927.0767822265625,1315.20751953125,914.2650146484375,868.4237060546875,-1.0,-1.0,-1.0,-1.0,866.5405883789062,1277.754150390625,927.0767822265625,1315.20751953125,121.0723876953125,74.9068603515625,0.0,866.5405883789062,1277.754150390625,121.0723876953125,74.9068603515625,44,898.5615234375,843.4530029296875,914.2650146484375,868.4237060546875,31.40692138671875,49.94134521484375,0.0,898.5615234375,843.4530029296875,31.40692138671875,49.94134521484375,44
35,45,2,105.59514985362131,5.918948420262367,27.605018365057767,4.7592515817243655,931.0955810546875,1311.816650390625,914.0191650390625,864.8982543945312,-1.0,-1.0,-1.0,-1.0,869.6756591796875,1276.8060302734375,931.0955810546875,1311.816650390625,122.83984375,70.0213623046875,0.0,869.6756591796875,1276.8060302734375,122.83984375,70.0213623046875,45,898.4450073242188,837.7402954101562,914.0191650390625,864.8982543945312,31.14837646484375,54.31591796875,0.0,898.4450073242188,837.7402954101562,31.14837646484375,54.31591796875,45
36,46,2,99.85841041691242,5.941228154929064,27.481615283543036,4.816834630048154,934.8714599609375,1305.6826171875,914.03662109375,866.4892578125,-1.0,-1.0,-1.0,-1.0,871.089111328125,1268.9608154296875,934.8714599609375,1305.6826171875,127.56475830078125,73.4434814453125,0.0,871.089111328125,1268.9608154296875,127.56475830078125,73.4434814453125,46,897.24853515625,840.6873168945312,914.03662109375,866.4892578125,33.57611083984375,51.60382080078125,0.0,897.24853515625,840.6873168945312,33.57611083984375,51.60382080078125,46
37,47,2,87.21407269756452,6.0440026151590125,27.449498148651294,4.860540813461402,944.5289916992188,1303.0625,913.7479248046875,867.052978515625,-1.0,-1.0,-1.0,-1.0,885.591552734375,1264.9564208984375,944.5289916992188,1303.0625,117.8748779296875,76.212158203125,0.0,885.591552734375,1264.9564208984375,117.8748779296875,76.212158203125,47,897.5482177734375,841.3048095703125,913.7479248046875,867.052978515625,32.39947509765625,51.49627685546875,0.0,897.5482177734375,841.3048095703125,32.39947509765625,51.49627685546875,47
38,48,2,79.6291767312591,6.12859955978233,27.564805865423992,4.942368352301747,951.6708984375,1306.68603515625,913.308349609375,871.9658203125,-1.0,-1.0,-1.0,-1.0,896.7500610351562,1273.709228515625,951.6708984375,1306.68603515625,109.84161376953125,65.9537353515625,0.0,896.7500610351562,1273.709228515625,109.84161376953125,65.9537353515625,48,896.83544921875,848.96142578125,913.308349609375,871.9658203125,32.94580078125,46.0087890625,0.0,896.83544921875,848.96142578125,32.94580078125,46.0087890625,48
39,49,2,79.0982279582594,6.164118449319319,27.664718601972012,4.924903375809958,953.126953125,1311.0201416015625,913.7943115234375,871.710205078125,-1.0,-1.0,-1.0,-1.0,895.5740966796875,1280.48779296875,953.126953125,1311.0201416015625,115.105712890625,61.064697265625,0.0,895.5740966796875,1280.48779296875,115.105712890625,61.064697265625,49,897.7642211914062,849.5565795898438,913.7943115234375,871.710205078125,32.06024169921875,44.30731201171875,0.0,897.7642211914062,849.5565795898438,32.06024169921875,44.30731201171875,49
40,50,2,77.76651729595643,6.210316391052787,27.68661306436387,4.921926760301365,955.515380859375,1311.878662109375,915.6314697265625,871.509033203125,-1.0,-1.0,-1.0,-1.0,894.5411376953125,1282.8880615234375,955.515380859375,1311.878662109375,121.94854736328125,57.9813232421875,0.0,894.5411376953125,1282.8880615234375,121.94854736328125,57.9813232421875,50,898.2252807617188,849.096435546875,915.6314697265625,871.509033203125,34.8123779296875,44.82513427734375,0.0,898.2252807617188,849.096435546875,34.8123779296875,44.82513427734375,50
41,51,2,77.15516823378478,6.233816900713923,27.77022480526719,4.916815355425731,956.627197265625,1315.413818359375,915.58349609375,871.8594360351562,-1.0,-1.0,-1.0,-1.0,893.7809448242188,1290.1295166015625,956.627197265625,1315.413818359375,125.69244384765625,50.5687255859375,0.0,893.7809448242188,1290.1295166015625,125.69244384765625,50.5687255859375,51,898.1817626953125,849.2949829101562,915.58349609375,871.8594360351562,34.80340576171875,45.12890625,0.0,898.1817626953125,849.2949829101562,34.80340576171875,45.12890625,51
42,52,2,73.58596649416816,6.243624247826102,27.796806011581747,4.946005484423912,958.671630859375,1316.02685546875,913.83154296875,873.4227905273438,-1.0,-1.0,-1.0,-1.0,894.00341796875,1291.590576171875,958.671630859375,1316.02685546875,129.33636474609375,48.8726806640625,0.0,894.00341796875,1291.590576171875,129.33636474609375,48.8726806640625,52,897.94775390625,850.4468994140625,913.83154296875,873.4227905273438,31.767578125,45.9517822265625,0.0,897.94775390625,850.4468994140625,31.767578125,45.9517822265625,52
43,53,2,72.28817233473248,6.266744590599927,27.80690411742677,4.9534436969664295,960.1921997070312,1316.297119140625,914.424072265625,873.7825317382812,-1.0,-1.0,-1.0,-1.0,894.72998046875,1295.0867919921875,960.1921997070312,1316.297119140625,130.9244384765625,42.420654296875,0.0,894.72998046875,1295.0867919921875,130.9244384765625,42.420654296875,53,898.8164672851562,850.3912353515625,914.424072265625,873.7825317382812,31.2152099609375,46.7825927734375,0.0,898.8164672851562,850.3912353515625,31.2152099609375,46.7825927734375,53
44,54,2,69.577723637158,6.279414920713172,27.807880311783705,4.958075373237351,961.8172607421875,1316.10791015625,913.6373901367188,873.7225952148438,-1.0,-1.0,-1.0,-1.0,897.4638061523438,1295.89697265625,961.8172607421875,1316.10791015625,128.70697021484375,40.4219970703125,0.0,897.4638061523438,1295.89697265625,128.70697021484375,40.4219970703125,54,896.6121826171875,850.6915283203125,913.6373901367188,873.7225952148438,34.0504150390625,46.0621337890625,0.0,896.6121826171875,850.6915283203125,34.0504150390625,46.0621337890625,54
45,55,2,66.41824816161906,6.324030881865626,27.81253875167677,5.00999641158092,965.3409423828125,1315.623046875,914.718505859375,876.4970703125,-1.0,-1.0,-1.0,-1.0,898.2249755859375,1293.14306640625,965.3409423828125,1315.623046875,134.23193359375,44.9599609375,0.0,898.2249755859375,1293.14306640625,134.23193359375,44.9599609375,55,898.8121337890625,854.8564453125,914.718505859375,876.4970703125,31.81280517578125,43.28118896484375,0.0,898.8121337890625,854.8564453125,31.81280517578125,43.28118896484375,55
46,56,2,62.47553035523985,6.357875013894082,27.80837544365078,4.989782244830185,968.1087646484375,1315.3548583984375,914.5457763671875,874.70751953125,-1.0,-1.0,-1.0,-1.0,901.8563842773438,1292.8953857421875,968.1087646484375,1315.3548583984375,132.50482177734375,44.9189453125,0.0,901.8563842773438,1292.8953857421875,132.50482177734375,44.9189453125,56,898.6053466796875,852.092529296875,914.5457763671875,874.70751953125,31.88079833984375,45.22998046875,0.0,898.6053466796875,852.092529296875,31.88079833984375,45.22998046875,56
47,57,2,59.75161828515814,6.383887884437576,27.819587503842342,4.995417897940694,970.2877197265625,1315.5888671875,914.4592895507812,874.798828125,-1.0,-1.0,-1.0,-1.0,904.14208984375,1293.28955078125,970.2877197265625,1315.5888671875,132.291259765625,44.5986328125,0.0,904.14208984375,1293.28955078125,132.291259765625,44.5986328125,57,898.4093017578125,852.3276977539062,914.4592895507812,874.798828125,32.0999755859375,44.94219970703125,0.0,898.4093017578125,852.3276977539062,32.0999755859375,44.94219970703125,57
48,58,2,54.474156591676035,6.440781987559655,27.848452864036695,5.015166767210455,974.8441162109375,1316.265869140625,914.6332397460938,875.5848388671875,-1.0,-1.0,-1.0,-1.0,910.4080200195312,1292.970703125,974.8441162109375,1316.265869140625,128.87213134765625,46.5902099609375,0.0,910.4080200195312,1292.970703125,128.87213134765625,46.5902099609375,58,899.5359497070312,853.2130126953125,914.6332397460938,875.5848388671875,30.194580078125,44.74359130859375,0.0,899.5359497070312,853.2130126953125,30.194580078125,44.74359130859375,58
49,59,2,53.967964805060504,6.449750851039446,27.851271744738707,5.003545429706592,975.3107299804688,1316.454345703125,914.83203125,874.8319702148438,-1.0,-1.0,-1.0,-1.0,909.2501220703125,1292.89794921875,975.3107299804688,1316.454345703125,132.1212158203125,47.1126708984375,0.0,909.2501220703125,1292.89794921875,132.1212158203125,47.1126708984375,59,899.5477905273438,852.571044921875,914.83203125,874.8319702148438,30.56854248046875,44.5218505859375,0.0,899.5477905273438,852.571044921875,30.56854248046875,44.5218505859375,59
50,60,2,45.67054037779425,6.513602731731654,27.872065282481387,4.987895395100734,981.0360717773438,1316.8909912109375,913.6680297851562,873.02685546875,-1.0,-1.0,-1.0,-1.0,916.5013427734375,1294.0010986328125,981.0360717773438,1316.8909912109375,129.0694580078125,45.77978515625,0.0,916.5013427734375,1294.0010986328125,129.0694580078125,45.77978515625,60,895.353759765625,846.9614868164062,913.6680297851562,873.02685546875,36.6285400390625,52.13067626953125,0.0,895.353759765625,846.9614868164062,36.6285400390625,52.13067626953125,60
51,61,2,43.724667844855844,6.54249022909492,27.857228078194012,4.96546769660145,982.811767578125,1316.334228515625,914.49658203125,871.2642822265625,-1.0,-1.0,-1.0,-1.0,918.9111328125,1294.0101318359375,982.811767578125,1316.334228515625,127.80126953125,44.648193359375,0.0,918.9111328125,1294.0101318359375,127.80126953125,44.648193359375,61,897.5421142578125,844.5546264648438,914.49658203125,871.2642822265625,33.908935546875,53.4193115234375,0.0,897.5421142578125,844.5546264648438,33.908935546875,53.4193115234375,61
