,frame,id,err,3d_x,3d_y,3d_z,cam1_x,cam1_y,cam2_x,cam2_y,cam1_proj_x,cam1_proj_y,cam2_proj_x,cam2_proj_y,cam1_tl_x,cam1_tl_y,cam1_c_x,cam1_c_y,cam1_w,cam1_h,cam1_theta,cam1_aa_tl_x,cam1_aa_tl_y,cam1_aa_w,cam1_aa_h,cam1_frame,cam2_tl_x,cam2_tl_y,cam2_c_x,cam2_c_y,cam2_w,cam2_h,cam2_theta,cam2_aa_tl_x,cam2_aa_tl_y,cam2_aa_w,cam2_aa_h,cam2_frame
10,10,0,5.5406244331311285,4.843631065548262,9.35880715597088,1.2521199619153753,913.870361328125,538.8676147460938,983.291259765625,611.338623046875,-1.0,-1.0,-1.0,-1.0,880.03173828125,476.3822021484375,913.870361328125,538.8676147460938,67.67718505859375,124.9708251953125,0.0,880.03173828125,476.3822021484375,67.67718505859375,124.9708251953125,10,966.9944458007812,585.3745727539062,983.291259765625,611.338623046875,32.59356689453125,51.92816162109375,0.0,966.9944458007812,585.3745727539062,32.59356689453125,51.92816162109375,10
11,11,0,10.845673556378635,4.756240616664684,9.178677763928672,1.2040159707428804,907.18505859375,531.321044921875,983.4744873046875,609.798583984375,-1.0,-1.0,-1.0,-1.0,877.2457275390625,471.8468017578125,907.18505859375,531.321044921875,59.87872314453125,118.94854736328125,0.0,877.2457275390625,471.8468017578125,59.87872314453125,118.94854736328125,11,964.6644287109375,583.4080200195312,983.4744873046875,609.798583984375,37.62005615234375,52.78106689453125,0.0,964.6644287109375,583.4080200195312,37.62005615234375,52.78106689453125,11
12,12,0,10.518379985276987,4.72070830787032,9.07867522510966,1.1321229103470216,905.2179565429688,526.5830078125,982.4833984375,606.82373046875,-1.0,-1.0,-1.0,-1.0,873.9891357421875,466.8013610839844,905.2179565429688,526.5830078125,62.4576416015625,119.56332397460938,0.0,873.9891357421875,466.8013610839844,62.4576416015625,119.56332397460938,12,959.9490356445312,581.6783447265625,982.4833984375,606.82373046875,45.06866455078125,50.290771484375,0.0,959.9490356445312,581.6783447265625,45.06866455078125,50.290771484375,12
13,13,0,9.325103813193717,4.743015580154924,8.920651261324263,1.033911597422879,905.9715576171875,519.1328125,983.8323974609375,602.6700439453125,-1.0,-1.0,-1.0,-1.0,870.5570678710938,458.17718505859375,905.9715576171875,519.1328125,70.82891845703125,121.9112548828125,0.0,870.5570678710938,458.17718505859375,70.82891845703125,121.9112548828125,13,960.8079833984375,579.3726806640625,983.8323974609375,602.6700439453125,46.048828125,46.59478759765625,0.0,960.8079833984375,579.3726806640625,46.048828125,46.59478759765625,13
14,14,0,6.438067286536141,4.75024284515856,8.613182873552335,1.0303928784914542,908.1473388671875,506.0302734375,984.9578857421875,602.0646362304688,-1.0,-1.0,-1.0,-1.0,870.853271484375,446.6228332519531,908.1473388671875,506.0302734375,74.588134765625,118.81484985351562,0.0,870.853271484375,446.6228332519531,74.588134765625,118.81484985351562,14,959.7266845703125,577.2869873046875,984.9578857421875,602.0646362304688,50.46240234375,49.5552978515625,0.0,959.7266845703125,577.2869873046875,50.46240234375,49.5552978515625,14
15,15,0,5.29199008150886,4.717219097303008,8.410875754974235,1.012535790895391,907.417236328125,497.3493347167969,984.4920654296875,601.1378784179688,-1.0,-1.0,-1.0,-1.0,868.2227172851562,438.0494384765625,907.417236328125,497.3493347167969,78.3890380859375,118.59979248046875,0.0,868.2227172851562,438.0494384765625,78.3890380859375,118.59979248046875,15,959.0626220703125,575.9295654296875,984.4920654296875,601.1378784179688,50.85882568359375,50.4166259765625,0.0,959.0626220703125,575.9295654296875,50.85882568359375,50.4166259765625,15
16,16,0,1.1231471517032547,4.5695049152415965,8.243441369601195,0.9190453491673416,902.4832763671875,489.3368835449219,977.6146240234375,596.9989013671875,-1.0,-1.0,-1.0,-1.0,863.2947387695312,431.017822265625,902.4832763671875,489.3368835449219,78.3770751953125,116.63812255859375,0.0,863.2947387695312,431.017822265625,78.3770751953125,116.63812255859375,16,955.4262084960938,575.2395629882812,977.6146240234375,596.9989013671875,44.37677001953125,43.51873779296875,0.0,955.4262084960938,575.2395629882812,44.37677001953125,43.51873779296875,16
17,17,0,1.5923968360379348,4.447275576146502,8.121353709969899,0.9091969419512027,897.0762939453125,484.19818115234375,973.7774658203125,596.62353515625,-1.0,-1.0,-1.0,-1.0,860.0473022460938,422.29486083984375,897.0762939453125,484.19818115234375,74.05792236328125,123.806640625,0.0,860.0473022460938,422.29486083984375,74.05792236328125,123.806640625,17,952.9644165039062,573.2262573242188,973.7774658203125,596.62353515625,41.62603759765625,46.79449462890625,0.0,952.9644165039062,573.2262573242188,41.62603759765625,46.79449462890625,17
18,18,0,4.583753965591692,4.281551123539078,7.994375973610641,0.8777278320811581,888.287353515625,478.8525695800781,969.4046020507812,595.6511840820312,-1.0,-1.0,-1.0,-1.0,854.2657470703125,414.35723876953125,888.287353515625,478.8525695800781,68.04327392578125,128.99066162109375,0.0,854.2657470703125,414.35723876953125,68.04327392578125,128.99066162109375,18,949.9506225585938,571.1875610351562,969.4046020507812,595.6511840820312,38.907958984375,48.92724609375,0.0,949.9506225585938,571.1875610351562,38.907958984375,48.92724609375,18
19,19,0,7.220476874209861,4.212532328492865,7.959636056399223,0.7152115657486586,882.2547607421875,476.2085876464844,967.8927612304688,589.526123046875,-1.0,-1.0,-1.0,-1.0,850.4736328125,409.3292236328125,882.2547607421875,476.2085876464844,63.56231689453125,133.75872802734375,0.0,850.4736328125,409.3292236328125,63.56231689453125,133.75872802734375,19,947.7547607421875,569.08837890625,967.8927612304688,589.526123046875,40.2760009765625,40.87542724609375,0.0,947.7547607421875,569.08837890625,40.2760009765625,40.87542724609375,19
20,20,0,7.891595322481548,4.174642048187163,7.763741871894405,0.6870156740690301,880.2640380859375,467.79876708984375,968.0936279296875,588.4298706054688,-1.0,-1.0,-1.0,-1.0,846.8707885742188,403.2967224121094,880.2640380859375,467.79876708984375,66.78656005859375,129.00405883789062,0.0,846.8707885742188,403.2967224121094,66.78656005859375,129.00405883789062,20,947.0814819335938,567.8277587890625,968.0936279296875,588.4298706054688,42.02435302734375,41.2042236328125,0.0,947.0814819335938,567.8277587890625,42.02435302734375,41.2042236328125,20
21,21,0,6.93788900348212,4.1608720820458895,7.623025180658651,0.6320174303695383,879.77197265625,461.3535461425781,968.0505981445312,586.1474609375,-1.0,-1.0,-1.0,-1.0,843.959228515625,396.93072509765625,879.77197265625,461.3535461425781,71.62548828125,128.84564208984375,0.0,843.959228515625,396.93072509765625,71.62548828125,128.84564208984375,21,945.6041870117188,566.0167846679688,968.0505981445312,586.1474609375,44.892822265625,40.26141357421875,0.0,945.6041870117188,566.0167846679688,44.892822265625,40.26141357421875,21
22,22,0,5.766533112787009,4.138748696795512,7.417794605121294,0.6337585827639307,879.7554931640625,452.6903076171875,968.1265869140625,586.0501708984375,-1.0,-1.0,-1.0,-1.0,842.149658203125,388.9292297363281,879.7554931640625,452.6903076171875,75.21160888671875,127.52218627929688,0.0,842.149658203125,388.9292297363281,75.21160888671875,127.52218627929688,22,944.7638549804688,565.2354125976562,968.1265869140625,586.0501708984375,46.72552490234375,41.62957763671875,0.0,944.7638549804688,565.2354125976562,46.72552490234375,41.62957763671875,22
23,23,0,6.555372906129058,4.075555004691225,7.260788733661148,0.5957708217465822,876.4528198242188,445.83697509765625,967.0777587890625,584.6256103515625,-1.0,-1.0,-1.0,-1.0,837.7400512695312,381.552001953125,876.4528198242188,445.83697509765625,77.425537109375,128.5699462890625,0.0,837.7400512695312,381.552001953125,77.425537109375,128.5699462890625,23,943.4855346679688,564.0822143554688,967.0777587890625,584.6256103515625,47.1844482421875,41.08685302734375,0.0,943.4855346679688,564.0822143554688,47.1844482421875,41.08685302734375,23
24,24,0,5.59311893429106,4.043719064246259,7.054156999019224,0.5789700636323645,875.7145385742188,436.972900390625,966.8518676757812,583.84033203125,-1.0,-1.0,-1.0,-1.0,834.1648559570312,375.2319030761719,875.7145385742188,436.972900390625,83.099365234375,123.48196411132812,0.0,834.1648559570312,375.2319030761719,83.099365234375,123.48196411132812,24,940.4337768554688,564.4866943359375,966.8518676757812,583.84033203125,52.836181640625,38.70721435546875,0.0,940.4337768554688,564.4866943359375,52.836181640625,38.70721435546875,24
25,25,0,4.849280513506368,3.9932773270676742,6.964807798209096,0.5274293710124652,873.50146484375,432.7172546386719,965.089599609375,581.771484375,-1.0,-1.0,-1.0,-1.0,830.3405151367188,369.0476989746094,873.50146484375,432.7172546386719,86.3218994140625,127.339111328125,0.0,830.3405151367188,369.0476989746094,86.3218994140625,127.339111328125,25,940.3268432617188,562.6036987304688,965.089599609375,581.771484375,49.5255126953125,38.33551025390625,0.0,940.3268432617188,562.6036987304688,49.5255126953125,38.33551025390625,25
26,26,0,2.818034978180136,3.8579159240319214,6.855513164091917,0.5103959502607354,868.7218017578125,427.88995361328125,959.5807495117188,580.93017578125,-1.0,-1.0,-1.0,-1.0,826.9718627929688,363.0829772949219,868.7218017578125,427.88995361328125,83.49981689453125,129.61392211914062,0.0,826.9718627929688,363.0829772949219,83.49981689453125,129.61392211914062,26,935.1455688476562,562.0478515625,959.5807495117188,580.93017578125,48.870361328125,37.76458740234375,0.0,935.1455688476562,562.0478515625,48.870361328125,37.76458740234375,26
27,27,0,4.2003365260916725,3.759196477467547,6.709609859694272,0.4897266136327817,863.7613525390625,421.71368408203125,957.3884887695312,580.2673950195312,-1.0,-1.0,-1.0,-1.0,825.1375122070312,355.7210693359375,863.7613525390625,421.71368408203125,77.2476806640625,131.98519897460938,0.0,825.1375122070312,355.7210693359375,77.2476806640625,131.98519897460938,27,934.87744140625,560.786865234375,957.3884887695312,580.2673950195312,45.0220947265625,38.9610595703125,0.0,934.87744140625,560.786865234375,45.0220947265625,38.9610595703125,27
28,28,0,3.4860332234420195,3.7352972188521427,6.66336451778694,0.49008910353425283,863.18408203125,419.74261474609375,956.4605712890625,580.2100219726562,-1.0,-1.0,-1.0,-1.0,822.9796142578125,351.9604797363281,863.18408203125,419.74261474609375,80.40899658203125,135.56427001953125,0.0,822.9796142578125,351.9604797363281,80.40899658203125,135.56427001953125,28,934.3419799804688,560.3344116210938,956.4605712890625,580.2100219726562,44.2371826171875,39.751220703125,0.0,934.3419799804688,560.3344116210938,44.2371826171875,39.751220703125,28
29,29,0,7.260544105440058,3.522794625156033,6.4561204083448125,0.47113138878699246,852.2144775390625,411.229736328125,951.4000244140625,579.8726806640625,-1.0,-1.0,-1.0,-1.0,815.9397583007812,348.361083984375,852.2144775390625,411.229736328125,72.54937744140625,125.73733520507812,0.0,815.9397583007812,348.361083984375,72.54937744140625,125.73733520507812,29,927.060791015625,559.6134643554688,951.4000244140625,579.8726806640625,48.67840576171875,40.51849365234375,0.0,927.060791015625,559.6134643554688,48.67840576171875,40.51849365234375,29
30,30,0,8.397926226361228,3.474247984377282,6.3999781312407755,0.45700589164096683,849.46728515625,408.84173583984375,950.4288330078125,579.4495849609375,-1.0,-1.0,-1.0,-1.0,811.3901977539062,343.36029052734375,849.46728515625,408.84173583984375,76.15423583984375,130.96286010742188,0.0,811.3901977539062,343.36029052734375,76.15423583984375,130.96286010742188,30,925.7280883789062,558.9031372070312,950.4288330078125,579.4495849609375,49.40155029296875,41.09295654296875,0.0,925.7280883789062,558.9031372070312,49.40155029296875,41.09295654296875,30
31,31,0,11.262540966151452,3.3889952270456836,6.361387030501714,0.37717294866009077,843.455322265625,406.6722412109375,948.591796875,576.7052001953125,-1.0,-1.0,-1.0,-1.0,806.933349609375,340.66363525390625,843.455322265625,406.6722412109375,73.0439453125,132.01718139648438,0.0,806.933349609375,340.66363525390625,73.0439453125,132.01718139648438,31,925.561279296875,555.8610229492188,948.591796875,576.7052001953125,46.06109619140625,41.6883544921875,0.0,925.561279296875,555.8610229492188,46.06109619140625,41.6883544921875,31
32,32,0,11.891908369796738,3.3972447835459185,6.38829242664297,0.2862620150334343,842.3818359375,406.94073486328125,948.86279296875,573.2946166992188,-1.0,-1.0,-1.0,-1.0,805.5515747070312,336.103515625,842.3818359375,406.94073486328125,73.6605224609375,141.6744384765625,0.0,805.5515747070312,336.103515625,73.6605224609375,141.6744384765625,32,924.6414184570312,553.8432006835938,948.86279296875,573.2946166992188,48.4427490234375,38.90283203125,0.0,924.6414184570312,553.8432006835938,48.4427490234375,38.90283203125,32
33,33,0,10.036428245782552,3.347486445016802,6.101634618828809,0.35835511315975255,842.513916015625,395.556396484375,948.3409423828125,575.853515625,-1.0,-1.0,-1.0,-1.0,803.7699584960938,329.9520263671875,842.513916015625,395.556396484375,77.48785400390625,131.208740234375,0.0,803.7699584960938,329.9520263671875,77.48785400390625,131.208740234375,33,923.1316528320312,553.1181030273438,948.3409423828125,575.853515625,50.41864013671875,45.4708251953125,0.0,923.1316528320312,553.1181030273438,50.41864013671875,45.4708251953125,33
34,34,0,9.481305397804572,3.318726630337463,5.974022668375953,0.3746505730121217,841.9661865234375,390.36578369140625,947.9527587890625,576.4134521484375,-1.0,-1.0,-1.0,-1.0,801.1934814453125,326.3043212890625,841.9661865234375,390.36578369140625,81.54541015625,128.1229248046875,0.0,801.1934814453125,326.3043212890625,81.54541015625,128.1229248046875,34,922.4275512695312,553.5667114257812,947.9527587890625,576.4134521484375,51.0504150390625,45.69354248046875,0.0,922.4275512695312,553.5667114257812,51.0504150390625,45.69354248046875,34
35,35,0,3.951373099586675,3.233004089805708,5.797344990160864,0.41660993830372584,841.9625244140625,383.0867919921875,943.4716796875,577.4578857421875,-1.0,-1.0,-1.0,-1.0,798.4473876953125,322.23638916015625,841.9625244140625,383.0867919921875,87.03033447265625,121.70083618164062,0.0,798.4473876953125,322.23638916015625,87.03033447265625,121.70083618164062,35,913.9598388671875,553.4464111328125,943.4716796875,577.4578857421875,59.02374267578125,48.02301025390625,0.0,913.9598388671875,553.4464111328125,59.02374267578125,48.02301025390625,35
36,36,0,2.311182992239628,3.177114698278932,5.679026305627648,0.402443416068896,840.4586181640625,377.92218017578125,941.4278564453125,576.762939453125,-1.0,-1.0,-1.0,-1.0,795.7374267578125,320.965576171875,840.4586181640625,377.92218017578125,89.4423828125,113.91317749023438,0.0,795.7374267578125,320.965576171875,89.4423828125,113.91317749023438,36,905.239013671875,553.9923095703125,941.4278564453125,576.762939453125,72.37762451171875,45.54119873046875,0.0,905.239013671875,553.9923095703125,72.37762451171875,45.54119873046875,36
37,37,0,3.5812692257037986,3.1583669103429823,5.57833886249676,0.4394361797201109,839.5888671875,374.2142028808594,942.1065673828125,578.2747802734375,-1.0,-1.0,-1.0,-1.0,792.6378173828125,319.1333923339844,839.5888671875,374.2142028808594,93.90216064453125,110.16162109375,0.0,792.6378173828125,319.1333923339844,93.90216064453125,110.16162109375,37,903.9532470703125,554.0546875,942.1065673828125,578.2747802734375,76.30657958984375,48.44024658203125,0.0,903.9532470703125,554.0546875,76.30657958984375,48.44024658203125,37
38,38,0,3.698455135438918,3.1184313480084276,5.484094522592274,0.4751634295595797,838.3920288085938,370.697509765625,941.386962890625,579.626220703125,-1.0,-1.0,-1.0,-1.0,790.8815307617188,314.57037353515625,838.3920288085938,370.697509765625,95.02099609375,112.2542724609375,0.0,790.8815307617188,314.57037353515625,95.02099609375,112.2542724609375,38,901.0730590820312,553.5313720703125,941.386962890625,579.626220703125,80.62786865234375,52.18963623046875,0.0,901.0730590820312,553.5313720703125,80.62786865234375,52.18963623046875,38
39,39,0,1.11780455347479,3.0952622672862207,5.418376914937216,0.47751854462066706,838.8914184570312,367.82421875,939.806396484375,579.4583740234375,-1.0,-1.0,-1.0,-1.0,790.3366088867188,311.1935119628906,838.8914184570312,367.82421875,97.109619140625,113.26141357421875,0.0,790.3366088867188,311.1935119628906,97.109619140625,113.26141357421875,39,900.578857421875,553.6155395507812,939.806396484375,579.4583740234375,78.455078125,51.68560791015625,0.0,900.578857421875,553.6155395507812,78.455078125,51.68560791015625,39
40,40,0,1.2479234836515884,3.1208429993404883,5.357967090483088,0.4667683829228645,839.8919677734375,365.2003173828125,941.289306640625,579.053955078125,-1.0,-1.0,-1.0,-1.0,791.6265869140625,307.12872314453125,839.8919677734375,365.2003173828125,96.53070068359375,116.14315795898438,0.0,791.6265869140625,307.12872314453125,96.53070068359375,116.14315795898438,40,901.941650390625,554.550048828125,941.289306640625,579.053955078125,78.6953125,49.00787353515625,0.0,901.941650390625,554.550048828125,78.6953125,49.00787353515625,40
41,41,0,2.4629997528323413,3.1264092574748106,5.19901006236425,0.45497026277040065,839.619384765625,358.5589599609375,943.2373046875,578.708251953125,-1.0,-1.0,-1.0,-1.0,791.8809204101562,302.2283630371094,839.619384765625,358.5589599609375,95.4769287109375,112.66119384765625,0.0,791.8809204101562,302.2283630371094,95.4769287109375,112.66119384765625,41,908.3251342773438,554.8334350585938,943.2373046875,578.708251953125,69.82427978515625,47.74957275390625,0.0,908.3251342773438,554.8334350585938,69.82427978515625,47.74957275390625,41
42,42,0,0.6421960684669973,3.134964591437024,5.045613443937558,0.4980922479911476,841.6968994140625,352.536865234375,943.9326171875,580.1181640625,-1.0,-1.0,-1.0,-1.0,790.9742431640625,298.5447082519531,841.6968994140625,352.536865234375,101.44525146484375,107.98428344726562,0.0,790.9742431640625,298.5447082519531,101.44525146484375,107.98428344726562,42,910.3054809570312,557.0187377929688,943.9326171875,580.1181640625,67.25421142578125,46.1988525390625,0.0,910.3054809570312,557.0187377929688,67.25421142578125,46.1988525390625,42
43,43,0,0.18259431846333182,3.1196825888577253,4.971883830067598,0.5055661195802705,841.4957275390625,349.5406494140625,943.6968383789062,580.3441772460938,-1.0,-1.0,-1.0,-1.0,789.9354858398438,295.51641845703125,841.4957275390625,349.5406494140625,103.12054443359375,108.04849243164062,0.0,789.9354858398438,295.51641845703125,103.12054443359375,108.04849243164062,43,912.2786254882812,558.5772094726562,943.6968383789062,580.3441772460938,62.83642578125,43.533935546875,0.0,912.2786254882812,558.5772094726562,62.83642578125,43.533935546875,43
44,44,0,1.9152875770950004,3.0764725344526354,4.858937529030575,0.5041710959766793,838.912353515625,344.99029541015625,943.6834716796875,580.4500732421875,-1.0,-1.0,-1.0,-1.0,787.2588500976562,288.4251708984375,838.912353515625,344.99029541015625,103.3070068359375,113.13027954101562,0.0,787.2588500976562,288.4251708984375,103.3070068359375,113.13027954101562,44,912.5269775390625,558.7904663085938,943.6834716796875,580.4500732421875,62.31298828125,43.31915283203125,0.0,912.5269775390625,558.7904663085938,62.31298828125,43.31915283203125,44
45,45,0,5.698016235756812,3.010744846920776,4.77716147616586,0.4850828939299402,834.0298461914062,341.68585205078125,943.4990234375,580.1104125976562,-1.0,-1.0,-1.0,-1.0,785.6920166015625,281.9605407714844,834.0298461914062,341.68585205078125,96.6756591796875,119.45062255859375,0.0,785.6920166015625,281.9605407714844,96.6756591796875,119.45062255859375,45,910.6533203125,558.724365234375,943.4990234375,580.1104125976562,65.69146728515625,42.7720947265625,0.0,910.6533203125,558.724365234375,65.69146728515625,42.7720947265625,45
46,46,0,3.860742595264958,2.9746122689643926,4.835975775552897,0.4480398726393443,832.9263916015625,343.60430908203125,940.791015625,578.57421875,-1.0,-1.0,-1.0,-1.0,784.4078979492188,284.525390625,832.9263916015625,343.60430908203125,97.03692626953125,118.15780639648438,0.0,784.4078979492188,284.525390625,97.03692626953125,118.15780639648438,46,910.8137817382812,558.2952880859375,940.791015625,578.57421875,59.95440673828125,40.557861328125,0.0,910.8137817382812,558.2952880859375,59.95440673828125,40.557861328125,46
47,47,0,1.419773456374592,2.865628653923625,4.873143933687026,0.450614497712305,831.02294921875,344.8548278808594,933.9440307617188,578.185546875,-1.0,-1.0,-1.0,-1.0,783.092529296875,286.86041259765625,831.02294921875,344.8548278808594,95.86090087890625,115.98883056640625,0.0,783.092529296875,286.86041259765625,95.86090087890625,115.98883056640625,47,901.3865966796875,556.8305053710938,933.9440307617188,578.185546875,65.1148681640625,42.71002197265625,0.0,901.3865966796875,556.8305053710938,65.1148681640625,42.71002197265625,47
48,48,0,6.848189849674822,2.678544262983933,4.81516313760286,0.43243293367454105,825.778076171875,341.94598388671875,924.7447509765625,577.0156860351562,-1.0,-1.0,-1.0,-1.0,779.0462646484375,280.7903137207031,825.778076171875,341.94598388671875,93.46356201171875,122.31134033203125,0.0,779.0462646484375,280.7903137207031,93.46356201171875,122.31134033203125,48,889.0028686523438,557.13232421875,924.7447509765625,577.0156860351562,71.48382568359375,39.7667236328125,0.0,889.0028686523438,557.13232421875,71.48382568359375,39.7667236328125,48
49,49,0,3.3354274999128797,2.769293854575535,4.760597108148495,0.5021257409968423,825.2122802734375,341.14599609375,933.3916015625,580.5654296875,-1.0,-1.0,-1.0,-1.0,778.1679077148438,278.6991271972656,825.2122802734375,341.14599609375,94.08868408203125,124.89370727539062,0.0,778.1679077148438,278.6991271972656,94.08868408203125,124.89370727539062,49,906.0341796875,559.1719360351562,933.3916015625,580.5654296875,54.71484375,42.7869873046875,0.0,906.0341796875,559.1719360351562,54.71484375,42.7869873046875,49
50,50,0,2.157392200071167,2.746928872000762,4.65080653566757,0.48047089808770205,824.8093872070312,336.29693603515625,932.804931640625,579.636474609375,-1.0,-1.0,-1.0,-1.0,778.921142578125,270.85125732421875,824.8093872070312,336.29693603515625,91.7764892578125,130.89132690429688,0.0,778.921142578125,270.85125732421875,91.7764892578125,130.89132690429688,50,905.9866943359375,558.31005859375,932.804931640625,579.636474609375,53.63653564453125,42.65277099609375,0.0,905.9866943359375,558.31005859375,53.63653564453125,42.65277099609375,50
51,51,0,2.3773343171401065,2.7310631288582297,4.620539971262961,0.4759115261482529,824.014892578125,335.0185852050781,932.5272216796875,579.488525390625,-1.0,-1.0,-1.0,-1.0,777.0802612304688,267.17413330078125,824.014892578125,335.0185852050781,93.86920166015625,135.68890380859375,0.0,777.0802612304688,267.17413330078125,93.86920166015625,135.68890380859375,51,906.8717041015625,558.0252075195312,932.5272216796875,579.488525390625,51.31103515625,42.92657470703125,0.0,906.8717041015625,558.0252075195312,51.31103515625,42.92657470703125,51
